,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,91,92,93,94,95,96,97,98,99,100,101,102,103,106,107,108,109,110,111,112,113,114,115,116,120
OTRO,901145808-5,19272,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19273,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19274,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19275,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19276,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19277,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19278,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19279,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19280,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19281,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19282,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19283,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19284,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19285,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19286,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19287,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19288,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19289,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19290,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19291,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19292,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19293,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19294,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19295,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19296,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19297,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19298,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19299,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19300,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19301,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19302,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19303,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19304,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19305,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19306,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19307,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19308,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19309,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19310,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19311,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19312,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19313,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19314,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19315,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19316,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19317,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19318,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19319,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19320,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19321,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19322,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19323,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19324,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19325,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19326,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19327,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19328,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19329,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19330,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19331,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19332,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19333,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19334,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19335,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19336,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19337,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19338,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19339,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19340,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19341,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19342,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19343,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19344,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19345,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19346,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19347,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19348,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19349,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19350,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19351,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19352,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19353,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19354,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19355,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19356,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19357,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19358,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19359,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19360,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19361,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19362,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19363,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
OTRO,901145808-5,19364,,,,,,,,,,,,,,,,,,,,Bueno,No apreciable,Bueno,,,,,,,,,,,,,,,1,,,,,,,1,Ninguna de las anteriores,Bueno,Bueno,Bueno,Bueno,,,,,,,,,1,1,,,,De mejoramiento-Estructura,15%,,1,,,,,,,,30
